ID,epoch,guid,userID
5667,1627694075,507_campus_6104a3fbe04321.53699632,507
5668,1627910405,263_campus_6107f1054f4da9.54225583,263
5669,1627941338,519_campus_610869daca09a5.64982891,519
5670,1627949490,864_campus_610889b252f297.58788809,864
5671,1628015692,392_campus_61098c4cb76170.68524541,392
5672,1628117712,548_campus_610b1ad0d2d134.06871062,548
5673,1628121151,379_campus_610b283f42bda0.63340664,379
5674,1628214558,368_campus_610c951e815361.94725368,368
5675,1628215200,368_campus_610c97a0c91bf1.42843915,368
5676,1628246809,268_campus_610d1319962bb6.35193165,268
5677,1628433575,185_campus_610feca775cd07.56111220,185
5678,1628518285,263_campus_6111378d963424.27678735,263
5679,1628518304,403_campus_611137a0605767.24059026,403
5680,1628518401,403_campus_611138012273a2.11938048,403
5681,1628520762,275_campus_6111413a02e518.16422529,275
5682,1628545648,368_campus_6111a2704ef031.51465181,368
5683,1628545984,368_campus_6111a3c05906d8.31243549,368
5684,1628546091,368_campus_6111a42b6a3541.58128694,368
5685,1628546754,319_campus_6111a6c29734c1.80198735,319
5686,1628550452,198_campus_6111b534016982.67130748,198
5687,1628601044,390_campus_61127ad4eb25c7.99905019,390
5688,1628642416,333_campus_61131c701ba0f9.93513904,333
5691,1628716088,315_campus_61143c383ca4d1.03810503,315
5692,1628718289,245_campus_611444d1962c39.15901518,245
5693,1628815172,160_campus_6115bf4496d1f3.51026263,160
5694,1628936091,620_campus_6117979b904695.53827281,620
5695,1629220528,554_campus_611beeb02fcad3.02815366,554
5696,1629247321,105_campus_611c575978dc53.55000952,105
5697,1629291071,868_campus_611d023f6aaef1.66148109,868
5698,1629307374,311_campus_611d41eea87b57.06436699,311
5699,1629858689,870_campus_6125ab81b33dc2.00715526,870
5700,1630001804,226_campus_6127da8c64b805.85897363,226
5701,1630080069,871_campus_61290c456e59a6.71173716,871
5702,1630083115,872_campus_6129182b6a4829.78144664,872
5703,1630113303,871_campus_61298e17622889.23572455,871
5704,1630421696,285_campus_612e42c0ac9339.48193057,285
5705,1630427537,519_campus_612e59915af260.09718678,519
5706,1630432808,368_campus_612e6e28105909.72541286,368
5707,1630447019,82_campus_612ea5ab4cf6e2.38043601,82
5708,1630535504,874_campus_612fff50306124.13309155,874
5709,1630632544,875_campus_61317a608f9da1.82491769,875
5710,1630675861,575_campus_613223959588c4.66251337,575
5711,1630709190,876_campus_6132a5c6d615e9.13807399,876
5712,1631126063,879_campus_6139022f1f5465.84781238,879
5713,1631186917,879_campus_6139efe589f297.54332276,879
5714,1631466280,856_campus_613e33282e5773.62424019,856
5715,1631662459,403_campus_6141317b48aec0.15218846,403
5716,1631671180,881_campus_6141538c2e8490.30301252,881
5717,1631785435,858_campus_614311dbaf45d7.03395072,858
5718,1631791451,94_campus_6143295bb15772.17829638,94
5719,1631799135,382_campus_6143475fee2649.71616103,382
5720,1632181341,82_campus_61491c5dc71502.68924770,82
5721,1632236379,485_campus_6149f35bb8c821.23927915,485
5722,1632351096,883_campus_614bb3786a34a6.82455012,883
5723,1632351723,884_campus_614bb5eb2fe136.18381326,884
5724,1632362474,774_campus_614bdfea24d746.39769737,774
5725,1632425152,493_campus_614cd4c0879ef6.41917754,493
5726,1632432636,883_campus_614cf1fc951ca2.28292256,883
5727,1632663558,80_campus_61507806401328.88969502,80
5728,1632740737,274_campus_6151a58143d458.46257281,274
5729,1632750450,382_campus_6151cb72f2f5b1.03043531,382
5730,1632784914,88_campus_615252121a4667.73974803,88
5731,1632788721,285_campus_615260f1aaff39.50819928,285
5732,1632788764,285_campus_6152611c8de5f9.25238085,285
5733,1632789424,519_campus_615263b05994a6.64715445,519
5734,1632863088,224_campus_61538370cb3257.42276122,224
5735,1632880956,883_campus_6153c93cadc427.25369174,883
5736,1632935521,375_campus_61549e612cf4a8.81735260,375
5737,1632935653,489_campus_61549ee58fb9c0.84771600,489
5738,1632957830,889_campus_6154f586278054.58829697,889
5739,1632966507,85_campus_6155176bc9d448.14099728,85
5740,1633048312,890_campus_615656f8744194.10319895,890
5741,1633087211,879_campus_6156eeeb0af894.70887380,879
5742,1633109091,892_campus_61574463b1bf80.43003533,892
5743,1633140459,859_campus_6157beebc82df3.72330512,859
5744,1633162349,882_campus_6158146d5c60c2.27686051,882
5745,1633198403,892_campus_6158a143b2af40.79410306,892
5746,1633198461,878_campus_6158a17de16847.69261609,878
5747,1633208816,685_campus_6158c9f0657950.70661320,685
5748,1633228062,859_campus_6159151eb471d8.49257996,859
5749,1633306913,859_campus_615a4921960a98.10137069,859
5750,1633307021,859_campus_615a498d1cf048.47762598,859
5751,1633307060,859_campus_615a49b4c7ab46.16785005,859
5752,1633353331,315_campus_615afe73b4b592.25992654,315
5753,1633356876,895_campus_615b0c4c3d9e07.62566713,895
5754,1633363476,894_campus_615b26142bc408.32597440,894
5755,1633372071,469_campus_615b47a7c60f74.08393143,469
5756,1633381079,82_campus_615b6ad7ae77c9.58275149,82
5757,1633444432,894_campus_615c62509afe52.02301149,894
5758,1633463290,894_campus_615cabfadf4941.81661534,894
5759,1633465453,399_campus_615cb46d480ef3.49692595,399
5760,1633475541,896_campus_615cdbd5112911.74399512,896
5761,1633532045,198_campus_615db88da8c8f9.60678505,198
5762,1633537338,456_campus_615dcd3ad4a3a9.77196662,456
5763,1633569241,868_campus_615e49d9365615.92082894,868
5764,1633594005,852_campus_615eaa953989a8.83662931,852
5765,1633594737,852_campus_615ead714da5a4.81713639,852
5766,1633702497,860_campus_61605261a03621.34621020,860
5767,1633795423,897_campus_6161bd5f640087.45979234,897
5768,1633818635,860_campus_6162180b265605.32065003,860
5769,1633897321,898_campus_61634b69f2b265.48050738,898
5770,1633897415,898_campus_61634bc7051860.73944753,898
5771,1633916999,118_campus_61639847c42a78.99159495,118
5772,1633955552,891_campus_61642ee0b66e21.76654393,891
5773,1634012910,899_campus_61650eeef3fcf8.96838913,899
5774,1634043351,901_campus_616585d7e83960.08610221,901
5775,1634051951,903_campus_6165a76f550411.80029807,903
5777,1634076883,819_campus_616608d371c081.87030607,819
5778,1634082245,860_campus_61661dc52c3961.03435003,860
5779,1634082560,860_campus_61661f0026a6f9.62692783,860
5780,1634092319,907_campus_6166451f8bdba7.55503106,907
5781,1634126331,908_campus_6166c9fb44e9a1.53079577,908
5782,1634133305,127_campus_6166e539d7d9c9.37891622,127
5783,1634136556,489_campus_6166f1ec01bb66.97730821,489
5784,1634148673,911_campus_61672141507936.26725333,911
5785,1634148673,620_campus_616721417b34c2.40506235,620
5786,1634149347,905_campus_616723e3bfc481.85204848,905
5787,1634150708,384_campus_616729341378f6.22104242,384
5788,1634150774,384_campus_616729760e4188.10223869,384
5789,1634164577,252_campus_61675f61b7a2c3.09874054,252
5790,1634165684,446_campus_616763b4b545e6.92811659,446
5791,1634171473,914_campus_61677a513a8981.79905402,914
5792,1634171932,914_campus_61677c1c672763.87009192,914
5793,1634222116,888_campus_61684024f1bfc7.50788439,888
5794,1634222434,888_campus_61684162797bf5.28700162,888
5795,1634244306,134_campus_616896d2839b97.90472377,134
5796,1634264539,850_campus_6168e5db11f028.60760612,850
5797,1634305170,916_campus_616984928668a6.19696646,916
5798,1634310194,422_campus_61699832bcd582.21142698,422
5799,1634348902,920_campus_616a2f6640b7a7.59140162,920
5800,1634377058,327_campus_616a9d62dc2ed8.47207298,327
5801,1634514313,309_campus_616cb589b95471.04645780,309
5802,1634568461,333_campus_616d890d3eef00.71398106,333
5803,1634578639,860_campus_616db0cfb619a9.17622219,860
5804,1634592484,382_campus_616de6e4b3e828.08983123,382
5805,1634653480,277_campus_616ed528285286.33186589,277
5807,1634659039,905_campus_616eeadf4b12c6.32805167,905
5808,1634664479,263_campus_616f001fd1b795.32126714,263
5809,1634676257,257_campus_616f2e214fb145.47133325,257
5810,1634676361,331_campus_616f2e89151cd0.58138955,331
5811,1634680629,95_campus_616f3f354f57e5.16831224,95
5812,1634757554,922_campus_61706bb2e144c7.12401807,922
5813,1634760333,277_campus_6170768d49f578.68495244,277
5814,1634760384,277_campus_617076c062de12.90537884,277
5815,1634765849,923_campus_61708c19733652.40645528,923
5816,1634825913,198_campus_617176b98fa249.15110502,198
5817,1634868875,925_campus_61721e8b75e018.30052506,925
5818,1634910382,128_campus_6172c0ae9b45c1.34763801,128
5819,1634913990,892_campus_6172cec615ceb9.20574359,892
5820,1634914127,892_campus_6172cf4fd960c6.37801863,892
5821,1634933791,910_campus_61731c1f8a1445.71515674,910
5822,1634936541,289_campus_617326dd2c3d69.22512748,289
5823,1634940195,892_campus_61733523c71ee4.33444467,892
5824,1634940364,892_campus_617335cc73b358.72815062,892
5825,1634942294,920_campus_61733d56329b95.56987063,920
5826,1634942375,927_campus_61733da7a6e249.72452720,927
5827,1634942388,920_campus_61733db4ed7234.98835481,920
5828,1634950299,920_campus_61735c9bd6fc60.43416585,920
5830,1635000709,912_campus_61742185c0c707.83126882,912
5831,1635001114,912_campus_6174231a05f6a2.70761044,912
5832,1635022736,193_campus_61747790137233.92245412,193
5833,1635027654,926_campus_61748ac6e83d17.01414140,926
5834,1635037574,926_campus_6174b186a04326.37834431,926
5835,1635037742,926_campus_6174b22e4115f7.99980129,926
5836,1635038289,901_campus_6174b451a1d648.93047476,901
5837,1635038961,920_campus_6174b6f1e94ce2.11093232,920
5839,1635039907,906_campus_6174baa3ddc499.23346612,906
5840,1635043351,911_campus_6174c817848b48.18807224,911
5841,1635056327,914_campus_6174fac74d94a9.97039449,914
5842,1635129927,927_campus_61761a472edfd3.78490048,927
5843,1635130510,927_campus_61761c8e25a548.07144461,927
5844,1635170927,819_campus_6176ba6fbc5529.91172048,819
5845,1635172992,928_campus_6176c280425498.58301707,928
5846,1635175395,910_campus_6176cbe3ee19a4.70898100,910
5847,1635200677,294_campus_61772ea59415d1.23369016,294
5848,1635206270,142_campus_6177447eeedb09.21097532,142
5849,1635206349,142_campus_617744cde8ae58.24768174,142
5850,1635209430,860_campus_617750d64583f9.03412120,860
5851,1635250313,930_campus_6177f089e479d3.85277205,930
5852,1635251583,930_campus_6177f57fcea275.76485407,930
5853,1635254152,620_campus_6177ff888045f8.36249998,620
5854,1635255316,142_campus_61780414e59965.27771582,142
5855,1635260077,418_campus_617816ad27e0b3.45725170,418
5856,1635271939,384_campus_61784503b94379.40329204,384
5857,1635284928,548_campus_617877c04737e5.56579539,548
5858,1635335591,78_campus_61793da72d4750.60797636,78
5859,1635338129,916_campus_61794791318738.90274826,916
5860,1635339022,519_campus_61794b0ebee0f7.88937742,519
5861,1635346238,931_campus_6179673ec00096.59586828,931
5862,1635364474,554_campus_6179ae7acef138.64643086,554
5863,1635370138,82_campus_6179c49a94b548.90707779,82
5864,1635372895,263_campus_6179cf5f1140f5.49566845,263
5865,1635383187,916_campus_6179f793b4f460.55128512,916
5866,1635383187,916_campus_6179f793bc7a89.50751827,916
5867,1635390996,848_campus_617a1614d00543.55529496,848
5868,1635391755,926_campus_617a190b498305.19937678,926
5869,1635445677,890_campus_617aebad16aaf1.03484779,890
5870,1635446890,901_campus_617af06a6ad044.87487878,901
5871,1635519587,910_campus_617c0c63e0c517.58290498,910
5872,1635521015,934_campus_617c11f7435a36.42064811,934
5873,1635549119,936_campus_617c7fbf277bc7.57961653,936
5874,1635549391,937_campus_617c80cf6ef636.81230488,937
5875,1635549476,937_campus_617c8124520002.65597306,937
5876,1635552572,929_campus_617c8d3c5e3546.31744318,929
5877,1635556021,938_campus_617c9ab5f2c363.03342856,938
5878,1635616110,940_campus_617d856e76fb43.13161118,940
5879,1635627093,941_campus_617db055ed14c1.00036686,941
5880,1635698731,935_campus_617ec82b09dca8.00020239,935
5881,1635721887,518_campus_617f229f4c26d3.79651261,518
5882,1635771082,620_campus_617fe2ca271e53.69251564,620
5883,1635771164,620_campus_617fe31c4198c9.37220785,620
5884,1635786546,942_campus_61801f32708ce1.06174881,942
5885,1635786727,942_campus_61801fe751c492.60519592,942
5886,1635787152,942_campus_61802190476d44.09209962,942
5887,1635788067,942_campus_618025230f3827.27956204,942
5888,1635789142,942_campus_61802956cccce8.82739944,942
5889,1635792185,937_campus_61803539e4f103.56521953,937
5891,1635810208,944_campus_61807ba0ddc338.17237284,944
5892,1635810371,945_campus_61807c43193e57.42882969,945
5893,1635810558,945_campus_61807cfe321191.76426258,945
5894,1635815358,548_campus_61808fbea1b869.87723837,548
5895,1635853921,939_campus_6181266159bf61.24256590,939
5896,1635863247,946_campus_61814acf303694.21650182,946
5897,1635876886,268_campus_618180164e4e26.46334866,268
5898,1635890559,192_campus_6181b57f018253.11717232,192
5899,1635903057,375_campus_6181e65157e7b1.75849042,375
5900,1635949227,936_campus_61829aab24f3c3.40574922,936
5901,1635960708,946_campus_6182c784b64988.53965406,946
5902,1635965042,325_campus_6182d8727a6a55.42452814,325
5903,1635981326,419_campus_6183180ecb3f53.90368850,419
5904,1635981456,948_campus_6183189035f978.38732347,948
5905,1635981494,575_campus_618318b60621a9.14064293,575
5906,1635981727,575_campus_6183199f271898.82681235,575
5907,1635981829,575_campus_61831a054a76c3.41815244,575
5908,1635983515,306_campus_6183209b415104.19024023,306
5909,1636056644,252_campus_61843e443a6ba6.75465523,252
5910,1636142615,950_campus_61858e17c5c027.79113574,950
5911,1636144511,951_campus_6185957fefec33.92382221,951
5912,1636157381,927_campus_6185c7c5961344.15334299,927
5913,1636211186,120_campus_618699f28a7804.87412726,120
5914,1636386924,944_campus_6189486c965fb2.93154787,944
5915,1636403770,953_campus_61898a3aa6e980.05950338,953
5916,1636491422,955_campus_618ae09e9d82c1.49547292,955
5917,1636520892,956_campus_618b53bc87e6c4.43284088,956
5918,1636522352,928_campus_618b59706e0a25.99098469,928
5919,1636553789,957_campus_618bd43dbe3e82.93571603,957
5920,1636554267,821_campus_618bd61b318602.74141857,821
5921,1636568289,706_campus_618c0ce1bd8f65.93494089,706
5922,1636570045,957_campus_618c13bdb1cb06.31511612,957
5923,1636578098,172_campus_618c333242b404.24871821,172
5924,1636578589,269_campus_618c351d04cc41.09210267,269
5925,1636594216,120_campus_618c72284c9be8.26801236,120
5926,1636634946,94_campus_618d11422241f0.99175019,94
5927,1636647974,918_campus_618d4426456752.69841273,918
5928,1636659123,954_campus_618d6fb3600dd9.31060547,954
5929,1636665537,177_campus_618d88c162c7a3.37391218,177
5930,1636717868,315_campus_618e552c2d4111.66686433,315
5931,1636722240,151_campus_618e6640baa805.31461393,151
5932,1636743067,961_campus_618eb79bf36051.35280739,961
5935,1636750888,962_campus_618ed628f2fa43.51927077,962
5936,1636752223,963_campus_618edb5f7622f0.84031909,963
5937,1636760192,964_campus_618efa80659137.59374435,964
5938,1636800606,80_campus_618f985ea241f5.35146976,80
5939,1636811717,965_campus_618fc3c5b85b59.32693421,965
5940,1636822002,575_campus_618febf26b4977.29397449,575
5941,1636905272,489_campus_619131387a04e0.19019835,489
5942,1636976193,962_campus_619246418b9fb9.85284208,962
5943,1636980356,106_campus_61925684bb37a1.22281980,106
5944,1636988188,907_campus_6192751ce57c08.90969690,907
5945,1636989596,945_campus_61927a9c462506.47125447,945
5946,1636992411,620_campus_6192859b303d64.66490905,620
5947,1637007726,315_campus_6192c16e77f151.13014069,315
5948,1637020748,386_campus_6192f44c88a566.05156380,386
5950,1637060427,275_campus_61938f4b213df9.57475977,275
5951,1637076603,190_campus_6193ce7b339050.84645355,190
5952,1637089363,235_campus_6194005388f083.90302028,235
5953,1637096276,365_campus_61941b541370d1.25833052,365
5954,1637099150,962_campus_6194268ea44f32.97355489,962
5955,1637108051,301_campus_61944953e7b5b5.42088126,301
5956,1637116145,321_campus_619468f107b4d0.07416846,321
5957,1637117004,575_campus_61946c4c50b360.95410078,575
5958,1637117170,575_campus_61946cf21c8df0.99454474,575
5959,1637117249,948_campus_61946d4130d316.81327410,948
5960,1637117321,948_campus_61946d89406341.17223771,948
5961,1637117418,948_campus_61946deaafc873.99495933,948
5962,1637117536,575_campus_61946e60479d87.82015839,575
5963,1637118318,937_campus_6194716e003539.90989627,937
5964,1637118498,937_campus_61947222086426.85800671,937
5965,1637118583,937_campus_619472775a0524.13725497,937
5966,1637118877,321_campus_6194739d1f0ef9.63210249,321
5967,1637118976,928_campus_619474006fce49.04919304,928
5968,1637119043,928_campus_61947443756105.38259684,928
5969,1637119775,97_campus_6194771f68b143.86058184,97
5970,1637121327,214_campus_61947d2f103eb3.64751180,214
5971,1637130486,152_campus_6194a0f6f0aa18.77190630,152
5972,1637139995,620_campus_6194c61b376bf0.66450578,620
5973,1637140035,620_campus_6194c643643ea2.81264499,620
5974,1637140077,268_campus_6194c66db49679.65064710,268
5975,1637140610,945_campus_6194c882ae1e88.33723568,945
5976,1637143337,620_campus_6194d329c68522.21921080,620
5977,1637144336,139_campus_6194d71065cc58.49958556,139
5978,1637145748,139_campus_6194dc94d09e56.01495525,139
5979,1637145805,327_campus_6194dccd01d2c1.73304042,327
5980,1637146675,306_campus_6194e033151d35.60064824,306
5981,1637146956,512_campus_6194e14c098162.91083973,512
5982,1637147337,554_campus_6194e2c9651a85.89156368,554
5983,1637147423,926_campus_6194e31fcb1f43.20727592,926
5984,1637147438,94_campus_6194e32ee168e3.84436256,94
5985,1637147464,554_campus_6194e348bade57.48787626,554
5986,1637147806,340_campus_6194e49e7d1735.44174900,340
5987,1637148258,340_campus_6194e662e25fb4.28980911,340
5988,1637148354,423_campus_6194e6c21e8c50.56281135,423
5989,1637148494,244_campus_6194e74e5fd809.49528475,244
5990,1637148700,351_campus_6194e81c52dd24.28679124,351
5991,1637148938,240_campus_6194e90a16c381.91780305,240
5992,1637149432,285_campus_6194eaf8dcf776.14092256,285
5993,1637149952,931_campus_6194ed008e49f4.59632350,931
5994,1637149967,285_campus_6194ed0f5fa898.65660686,285
5996,1637149988,285_campus_6194ed2437dc40.10135583,285
5997,1637150012,106_campus_6194ed3cec86b7.57499197,106
5998,1637150106,339_campus_6194ed9a467a36.37401637,339
5999,1637150111,87_campus_6194ed9fb96836.05025524,87
6000,1637150489,878_campus_6194ef19865768.14484601,878
6001,1637150495,129_campus_6194ef1f617827.14164978,129
6002,1637150575,926_campus_6194ef6fd227f9.78093718,926
6003,1637150607,128_campus_6194ef8f49b293.98042572,128
6004,1637150672,87_campus_6194efd017c8d5.96768144,87
6005,1637151003,151_campus_6194f11b976282.99319510,151
6006,1637151139,151_campus_6194f1a394c490.87492296,151
6007,1637151369,453_campus_6194f28970ef31.43269391,453
6008,1637151620,190_campus_6194f3844ea1f1.22638058,190
6009,1637151691,935_campus_6194f3cbda1875.87414324,935
6010,1637151716,910_campus_6194f3e468fb29.48777579,910
6011,1637151843,323_campus_6194f463b3f3d6.70868091,323
6012,1637151920,97_campus_6194f4b0b74692.18293329,97
6013,1637151990,148_campus_6194f4f679cd61.42283374,148
6015,1637152056,920_campus_6194f5386beec7.56538444,920
6016,1637152288,149_campus_6194f62015bfe3.89431258,149
6017,1637152311,367_campus_6194f6374cfb15.39130481,367
6018,1637152318,334_campus_6194f63eb97ba0.77283934,334
6019,1637152348,926_campus_6194f65c17c256.76657478,926
6020,1637152845,96_campus_6194f84d295a11.57690987,96
6021,1637152869,965_campus_6194f865257463.60456144,965
6022,1637152981,419_campus_6194f8d56e7552.35709914,419
6023,1637153076,358_campus_6194f93480b956.98170378,358
6024,1637153109,275_campus_6194f9554c78e0.31070939,275
6025,1637153165,217_campus_6194f98de60396.59679971,217
6026,1637153370,945_campus_6194fa5a78e0b7.82365603,945
6027,1637153486,181_campus_6194face8c1ec7.03095672,181
6028,1637153696,236_campus_6194fba0439631.32482697,236
6029,1637153704,158_campus_6194fba8a09b32.67592585,158
6030,1637153710,305_campus_6194fbae5fe0f1.60983653,305
6031,1637153716,184_campus_6194fbb4dbc474.95696158,184
6032,1637153825,158_campus_6194fc2186ac28.40784023,158
6033,1637153942,970_campus_6194fc96e99c36.63811673,970
6034,1637154029,910_campus_6194fceda33f22.55300409,910
6035,1637154183,293_campus_6194fd8749ed68.12634833,293
6036,1637154213,337_campus_6194fda587e288.17789671,337
6037,1637154354,84_campus_6194fe32278785.36428671,84
6038,1637154379,218_campus_6194fe4b0cfab7.44042262,218
6039,1637154393,969_campus_6194fe59f36107.66062255,969
6040,1637154542,971_campus_6194feeeaadab5.40959772,971
6041,1637154699,685_campus_6194ff8b863619.68473784,685
6043,1637154807,120_campus_6194fff71fbbe9.82849901,120
6044,1637154856,965_campus_61950028395206.18187578,965
6045,1637155004,519_campus_619500bcaf9e05.35740043,519
6046,1637155081,120_campus_6195010930efc5.03555378,120
6047,1637155271,920_campus_619501c7c7c0f8.72735569,920
6048,1637155308,184_campus_619501ecbbe669.18015320,184
6049,1637155552,946_campus_619502e0b9dee3.70740699,946
6050,1637155637,218_campus_61950335bd99c2.42704303,218
6051,1637155680,218_campus_619503604cbc06.45438734,218
6052,1637155681,263_campus_6195036159c882.70649245,263
6053,1637155691,518_campus_6195036bc9a312.17818915,518
6054,1637155898,936_campus_6195043a6d7640.34470906,936
6055,1637155915,211_campus_6195044b385b21.93136564,211
6056,1637156029,134_campus_619504bd588781.49462411,134
6057,1637156077,456_campus_619504edd0d048.73380224,456
6058,1637156428,240_campus_6195064c15bdf2.05118708,240
6059,1637156433,456_campus_6195065124e902.25749583,456
6060,1637156453,456_campus_61950665302d04.13717262,456
6061,1637156476,456_campus_6195067c738b73.32102636,456
6062,1637156515,276_campus_619506a34cf3d6.27922493,276
6063,1637156632,276_campus_61950718895879.25301074,276
6064,1637156691,276_campus_6195075352d4e4.56159674,276
6065,1637156733,137_campus_6195077db9b4a3.55510181,137
6066,1637157265,353_campus_6195099171b582.48837569,353
6067,1637157505,290_campus_61950a81d31288.38240734,290
6068,1637157776,294_campus_61950b904dbe89.55141957,294
6069,1637157778,235_campus_61950b92176387.76604043,235
6070,1637157962,901_campus_61950c4a7d6ee4.54601709,901
6071,1637158087,193_campus_61950cc78a3cc4.12436766,193
6072,1637158124,422_campus_61950cecdf86d0.17215013,422
6073,1637158194,193_campus_61950d3202cc35.98433360,193
6074,1637158196,105_campus_61950d34a67429.38541291,105
6075,1637158340,201_campus_61950dc49a9545.42033436,201
6076,1637158439,213_campus_61950e2717d292.91577449,213
6077,1637158605,191_campus_61950ecd5c9d49.38485933,191
6078,1637158815,499_campus_61950f9fee2496.57529641,499
6080,1637159003,970_campus_6195105b278077.98668475,970
6081,1637159029,418_campus_61951075d415d6.26068387,418
6082,1637159085,295_campus_619510ad1f75a7.60296619,295
6083,1637159129,193_campus_619510d9c1f3b9.54094527,193
6084,1637159200,172_campus_61951120b3e999.98007255,172
6085,1637159249,191_campus_619511515aadf3.63261024,191
6086,1637159449,589_campus_61951219a07765.73702428,589
6087,1637159647,392_campus_619512df80ae85.15077359,392
6088,1637159676,914_campus_619512fc242651.88028928,914
6089,1637159720,382_campus_61951328c81966.04874405,382
6090,1637159744,97_campus_6195134074b733.60485196,97
6091,1637159766,97_campus_61951356511c84.55056742,97
6092,1637159785,382_campus_619513699b4f59.72873977,382
6093,1637160063,935_campus_6195147f7d1760.44224683,935
6095,1637160481,971_campus_61951621521b58.86113544,971
6096,1637160865,159_campus_619517a11ab1e5.07652030,159
6097,1637161354,386_campus_6195198a30c560.92934671,386
6098,1637161437,554_campus_619519dddfeba9.60007948,554
6100,1637161541,198_campus_61951a45a3e6d5.81542779,198
6101,1637161701,386_campus_61951ae5c11527.99032756,386
6102,1637161810,414_campus_61951b52da87e8.12997859,414
6103,1637162119,132_campus_61951c878964a7.86842992,132
6104,1637162138,246_campus_61951c9a2da2f9.13371795,246
6105,1637162372,836_campus_61951d84da7c62.39653426,836
6106,1637162864,836_campus_61951f70349711.39058636,836
6107,1637163055,927_campus_6195202f6cbda5.53292953,927
6108,1637163223,836_campus_619520d796a410.67016342,836
6109,1637163413,927_campus_6195219580ad44.14498286,927
6110,1637163530,355_campus_6195220a148a44.69395193,355
6111,1637163661,927_campus_6195228d061973.09740649,927
6112,1637163698,469_campus_619522b270cdc8.75038501,469
6113,1637163762,620_campus_619522f25241f3.58877379,620
6114,1637163798,269_campus_61952316ec6751.14116184,269
6115,1637163926,219_campus_61952396a9f878.98078270,219
6116,1637164275,241_campus_619524f3114652.95782640,241
6117,1637164626,80_campus_61952652ea55e1.38131370,80
6118,1637164774,944_campus_619526e6cbcf64.85949284,944
6119,1637165011,819_campus_619527d3d0bbc7.55328991,819
6120,1637165375,972_campus_6195293fb47774.96963010,972
6121,1637165446,80_campus_6195298648eef4.20596964,80
6123,1637165789,118_campus_61952addbda0c2.22858324,118
6124,1637165847,118_campus_61952b1731fc10.07399029,118
6125,1637166418,257_campus_61952d52ed5e33.03842494,257
6126,1637166820,346_campus_61952ee4304bd3.19101224,346
6127,1637167741,379_campus_6195327d25b717.45665870,379
6128,1637168225,86_campus_61953461759bf1.31060421,86
6129,1637168291,911_campus_619534a376b628.32144781,911
6130,1637168597,518_campus_619535d50ce8a6.40793994,518
6131,1637168682,907_campus_6195362aed7c15.48985715,907
6132,1637169049,331_campus_61953799bc7061.58532053,331
6133,1637169874,860_campus_61953ad2344491.03429581,860
6134,1637170173,261_campus_61953bfdcbd6c8.67510852,261
6135,1637170820,259_campus_61953e84c93738.60240907,259
6136,1637171202,601_campus_61954002a4e967.29664796,601
6137,1637171738,152_campus_6195421a8350a2.39874889,152
6139,1637172276,185_campus_61954434f00001.52220725,185
6140,1637172559,850_campus_6195454f693006.07825823,850
6141,1637172665,221_campus_619545b996a239.70665361,221
6142,1637172897,78_campus_619546a10d1475.44862316,78
6143,1637172976,85_campus_619546f0a9ec96.78115456,85
6144,1637173361,906_campus_619548713ed314.55957411,906
6145,1637173892,903_campus_61954a8423e868.22797055,903
6146,1637174115,680_campus_61954b63d59df3.15985047,680
6147,1637174764,115_campus_61954dec6f4ab0.34422589,115
6148,1637174867,973_campus_61954e536901e9.28214188,973
6149,1637175230,377_campus_61954fbeda1b62.85606780,377
6150,1637175539,424_campus_619550f3c9b754.96876610,424
6151,1637175591,95_campus_61955127c3a7b0.04671818,95
6152,1637175613,95_campus_6195513da05e69.54402564,95
6153,1637175636,973_campus_61955154957e98.95033363,973
6154,1637175707,192_campus_6195519be48777.37616255,192
6155,1637176014,848_campus_619552ce2ccf79.11892402,848
6156,1637176863,233_campus_6195561fb9e108.06252955,233
6157,1637177354,973_campus_6195580ae3a415.51063432,973
6158,1637177488,554_campus_6195589098d190.95444839,554
6159,1637177531,973_campus_619558bbdb0fd8.27431769,973
6160,1637177625,678_campus_61955919c73681.90260130,678
6161,1637178514,177_campus_61955c9250f699.52416479,177
6162,1637179241,548_campus_61955f69c53007.00598351,548
6163,1637179297,916_campus_61955fa1eae362.18470940,916
6164,1637179317,289_campus_61955fb5de51c8.18456422,289
6165,1637179482,971_campus_6195605a057de5.53719570,971
6166,1637179631,384_campus_619560ef4beb71.21091111,384
6167,1637179675,418_campus_6195611b8d4c91.19859365,418
6168,1637180240,333_campus_6195635033d397.46547355,333
6169,1637180452,489_campus_61956424e0c588.65748030,489
6170,1637180472,489_campus_61956438412eb3.80729235,489
6171,1637180498,142_campus_61956452dfcc37.00859668,142
6172,1637180943,245_campus_6195660fb7c309.18343024,245
6173,1637181200,238_campus_6195671028f301.11177330,238
6174,1637181223,975_campus_61956727d9d1f9.03287499,975
6175,1637182012,272_campus_61956a3c242005.99960737,272
6176,1637182038,457_campus_61956a56100184.65229111,457
6177,1637182354,535_campus_61956b921c37d3.80039747,535
6178,1637182381,418_campus_61956bad3ea212.47412276,418
6179,1637182407,223_campus_61956bc7423f12.79678629,223
6180,1637182840,301_campus_61956d78d2c5d6.55591738,301
6181,1637183195,926_campus_61956edb0facc7.63214982,926
6182,1637183540,272_campus_6195703477bf49.60459029,272
6183,1637183847,927_campus_6195716756a9c3.71072684,927
6184,1637184394,927_campus_6195738a4ed143.51670505,927
